Player_ID,Name,Season,Season_Type,Age,Height_in_Inches,Weight_in_Pounds,Position,Games_Played,Minutes_Played,Field_Goals_Attempted,3_Point_Field_Goals_Attempted,Free_Throws_Attempted,Rebounds,Assists,Turnovers,Steals,Blocks,Personal_Fouls,Number_of_Ankle_Injuries,Number_of_Pectoral_Injuries,Number_of_Toe_Injuries,Number_of_Back_Injuries,Number_of_Knee_Injuries,Number_of_Finger_Injuries,Number_of_Hamstring_Injuries,Number_of_Groin_Injuries,Number_of_Nose_Injuries,Number_of_Wrist_Injuries,Number_of_Illnesses,Number_of_Thoracic_Injuries,Number_of_Abdominal_Injuries,Number_of_Adductor_Injuries,Number_of_Foot_Injuries,Number_of_Calf_Injuries,Number_of_Shoulder_Injuries,Number_of_Hip_Injuries,Number_of_Concussions,Number_of_Neck_Injuries,Number_of_Mouth_Injuries,Number_of_Quadriceps_Injuries,Number_of_Elbow_Injuries,Number_of_Achilles_Injuries,Number_of_Oblique_Injuries,Number_of_Eye_Injuries,Minutes_per_game,FG_Attempts_per_game,Rebounds_per_game,Assists_per_game,Turnovers_per_game,Steals_per_game,Blocks_per_game,Fouls_per_game,Cumulative_Load,Total_Injuries,Risk_Level
2544,LeBron James,2008,Preseason,23,81,250,Forward,7,137,65,11,32,34,24,14,8,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.571428571428573,9.285714285714286,4.857142857142857,3.4285714285714284,2.0,1.1428571428571428,0.8571428571428571,0.7142857142857143,137.0,0,Low
2544,LeBron James,2008,Regular,23,81,250,Forward,81,3054,1613,384,762,613,587,241,137,93,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7037037037037,19.91358024691358,7.567901234567901,7.246913580246914,2.9753086419753085,1.691358024691358,1.1481481481481481,1.7160493827160495,3054.0,0,Low
2544,LeBron James,2008,Playoffs,23,81,250,Forward,14,580,312,81,199,128,102,38,23,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.42857142857143,22.285714285714285,9.142857142857142,7.285714285714286,2.7142857142857144,1.6428571428571428,0.8571428571428571,2.142857142857143,580.0,0,Low
2544,LeBron James,2009,Preseason,24,81,250,Forward,6,130,64,8,40,19,25,9,7,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.666666666666668,10.666666666666666,3.1666666666666665,4.166666666666667,1.5,1.1666666666666667,0.8333333333333334,0.5,130.0,0,Low
2544,LeBron James,2009,Regular,24,81,250,Forward,76,2966,1528,387,773,554,651,261,125,77,119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.026315789473685,20.105263157894736,7.2894736842105265,8.56578947368421,3.4342105263157894,1.644736842105263,1.013157894736842,1.5657894736842106,2966.0,1,Low
2544,LeBron James,2009,Playoffs,24,81,250,Forward,11,460,211,50,120,102,84,42,19,20,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.81818181818182,19.181818181818183,9.272727272727273,7.636363636363637,3.8181818181818183,1.7272727272727273,1.8181818181818181,2.090909090909091,460.0,0,Low
2544,LeBron James,2010,Preseason,25,81,250,Forward,6,162,93,12,60,32,29,12,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,15.5,5.333333333333333,4.833333333333333,2.0,1.1666666666666667,0.8333333333333334,1.0,162.0,0,Low
2544,LeBron James,2010,Regular,25,81,250,Forward,79,3063,1485,279,663,590,554,284,124,50,163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.77215189873418,18.79746835443038,7.468354430379747,7.012658227848101,3.5949367088607596,1.5696202531645569,0.6329113924050633,2.0632911392405062,3063.0,1,Low
2544,LeBron James,2010,Playoffs,25,81,250,Forward,21,922,373,85,156,176,123,66,35,25,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.904761904761905,17.761904761904763,8.380952380952381,5.857142857142857,3.142857142857143,1.6666666666666667,1.1904761904761905,2.6666666666666665,922.0,0,Low
2544,LeBron James,2011,Preseason,26,81,250,Forward,2,56,30,1,14,8,2,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,15.0,4.0,1.0,1.5,0.5,1.0,1.0,56.0,0,Low
202693,Markieff Morris,2011,Preseason,22,81,245,Forward,2,45,16,6,5,15,1,2,3,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,8.0,7.5,0.5,1.0,1.5,2.0,6.0,45.0,0,Low
2544,LeBron James,2011,Regular,26,81,250,Forward,62,2326,1169,149,502,492,387,213,115,50,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.516129032258064,18.85483870967742,7.935483870967742,6.241935483870968,3.435483870967742,1.8548387096774193,0.8064516129032258,1.5483870967741935,2326.0,1,Low
202693,Markieff Morris,2011,Regular,22,81,245,Forward,63,1227,436,124,106,279,65,70,41,42,179,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.476190476190474,6.920634920634921,4.428571428571429,1.0317460317460319,1.1111111111111112,0.6507936507936508,0.6666666666666666,2.8412698412698414,1227.0,0,Low
2544,LeBron James,2011,Playoffs,26,81,250,Forward,23,983,502,85,234,224,129,81,43,16,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.73913043478261,21.82608695652174,9.73913043478261,5.608695652173913,3.5217391304347827,1.8695652173913044,0.6956521739130435,2.0434782608695654,983.0,0,Low
